vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Next Level TRT,nextleveltrt.com,,,,no_email,,vendor,,0
North Florida Medical Weight Loss,nfmedicalweightloss.com,,,,unreachable,,,,
New Jersey Bariatric Center Hoboken Office,njbariatriccenter.com,,,yes,no_email,https://njbariatriccenter.com,medspa,"semaglutide, tirzepatide, liraglutide",8
NJ Primary Care,njprimary.com,,,yes,no_email,https://njprimary.com,medspa,"semaglutide, tirzepatide",8
NOLA Hydration Aesthetics &amp; Wellness,nolahydration.com,hydrationstationnola@gmail.com,hydrationstationnola@gmail.com,yes,already known,https://nolahydration.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
Pure Vitality HCG Therapy Clinic,norfolk.hcgvitalityclinic.com,,,,no_email,https://norfolk.hcgvitalityclinic.com,vendor,,0
Gudgel Aesthetics,normanmedspa.com,,,,no_email,https://normanmedspa.com,medspa,ghk-cu,7
"North Broward Chiropractic &#038; Wellness, Coconut Creek",northbrowardwellness.com,,,yes,no_email,https://northbrowardwellness.com,medspa,semaglutide,6
North Peak Hormone and Wellness,northpeakhormone.com,,,yes,no_email,https://northpeakhormone.com,medspa,"semaglutide, tirzepatide",7
"Nourish &#038; Flourish Clinic, Idaho Falls",nourishandflourishclinic.com,,,,no_email,https://nourishandflourishclinic.com,vendor,,0
Novant Health Bariatric Solutions,novanthealth.org,nhcscc@contact.novanthealth.org,nhcscc@contact.novanthealth.org,yes,already known,https://novanthealth.org,medspa,GLP-1 weight loss peptides,2
"Novare Med Spa, Tucson",novaremedspa.com,,,,unreachable,,,,
"Novique Medical Aesthetics Bethlehem, Bethlehem",novique.com,,,,unreachable,,,,
NP Modalities,npmodalitiesdanville.com,,,yes,no_email,https://npmodalitiesdanville.com,medspa,GLP-1 weight loss peptides,4
"Nu Pathway Health &#038; Wellness, Bowie",nupathwayhealth.com,,,yes,no_email,https://nupathwayhealth.com,medspa,GLP-1 weight loss peptides,3
Natural Health Weight-Loss Centers,nutrimostfortwayne.com,,,,unreachable,,,,
"Nutura Clinic, Portland",nuturaclinic.com,info@nuturaclinic.com,info@nuturaclinic.com; bfobi@nuturaclinic.com,yes,no_peptides,https://nuturaclinic.com,medspa,,0
Nuviva Medical Weight Loss of Coral Springs,nuvivaweightloss.com,,,yes,no_email,https://nuvivaweightloss.com,medspa,"nad+, glutathione",6
NY Medical Weight Loss,nyloseweight.com,,,yes,no_email,https://nyloseweight.com,medspa,"semaglutide, nad+, sermorelin",10
"Oasis Medspa &#038; IV Bar, Meridian",oasismedspaofidaho.com,,,,no_email,,vendor,,0
Weight Reduction Center,obesitymd.com,,,yes,no_email,https://obesitymd.com,medspa,semaglutide,2
Oceana Luxe,oceanaluxemedspa.com,office@oceanaluxemedspa.com,office@oceanaluxemedspa.com,,no_peptides,https://oceanaluxemedspa.com,medspa,,0
Anti-Fragility Health Clinic,ocivlounge.com,,,,no_email,https://ocivlounge.com,vendor,,0
"OC Wellness: Michael Grossman, MD",ocwellness.com,,,yes,no_email,https://ocwellness.com,medspa,"tirzepatide, bpc-157, tb-500, nad+, ipamorelin, sermorelin",18
Ohana MedSpas,ohanamedspas.com,,,yes,no_email,https://ohanamedspas.com,medspa,"semaglutide, tirzepatide, glutathione",13
Ohio Health Centers,ohiohealthcenters.com,,,,no_email,https://ohiohealthcenters.com,vendor,,0
Oklahoma Men&#x27;s Clinic,okiemensclinic.com,,,,no_email,https://okiemensclinic.com,vendor,,0
Ona Skincare East Nashville,onaskin.com,,,yes,no_email,https://onaskin.com,medspa,semaglutide,7
OneLife Health &amp; Performance,onelifehealthandperformance.com,,,yes,no_email,https://onelifehealthandperformance.com,medspa,"semaglutide, tirzepatide",11
Onus IV Therapy + Longevity: Denver Tech Center,onusiv.com,,,,no_email,https://onusiv.com,medspa,"nad+, sermorelin, ghk-cu, glutathione",13
Optimal Bio,optimalbio.com,,,,no_email,,vendor,,0
"Optimal Health Center, Napa",optimalhealthcenter.holisticpresence.com,drchrishenderson@yahoo.com,drchrishenderson@yahoo.com,yes,no_peptides,https://optimalhealthcenter.holisticpresence.com/contact,medspa,,0
Optimal Health Spectrums,optimalhealthspectrums.com,,,yes,no_email,https://optimalhealthspectrums.com,medspa,"semaglutide, tirzepatide",5
"Optimal Men&#8217;s Center, Goodyear",optimalmenscenter.com,,,yes,no_email,https://optimalmenscenter.com,medspa,"semaglutide, tirzepatide, sermorelin, tesamorelin, pt-141, melanotan ii",10
Optimal Oasis,optimaloasiswellness.janeapp.com,,,,no_email,https://optimaloasiswellness.janeapp.com,vendor,,0
Optimal T CB,optimaltcb.com,,,yes,no_email,https://optimaltcb.com,medspa,"semaglutide, nad+, ipamorelin, sermorelin, tesamorelin, glutathione",12
"Optimal Weight Loss MD, Redmond",optimalweightlossmd.com,,,,unreachable,,,,
Optimal You,optimalyoune.com,,,yes,no_email,https://optimalyoune.com,medspa,"semaglutide, tirzepatide, glutathione",6
Optimize U,optimizeucenters.com,,,,no_email,https://optimizeucenters.com,medspa,"semaglutide, tirzepatide, liraglutide, sermorelin, tesamorelin, pt-141",18
Optimize U,optimizeulouisville.com,,,yes,no_email,https://optimizeulouisville.com,medspa,GLP-1 weight loss peptides,4
Optimize Performance Medicine,optimizeyouhealth.com,,,,no_email,,vendor,,0
"Optimum Men&#8217;s Health, Pharr",optimum-menshealth.com,,,yes,no_email,https://optimum-menshealth.com,medspa,"nad+, glutathione",5
oH Integrated Medicine (formerly Optimum Health of Utah) —,optimumhealthmed.com,,,,no_email,https://optimumhealthmed.com,vendor,,0
"Optimum Human, Albuquerque",optimumhuman.com,,,yes,no_email,https://optimumhuman.com,vendor,semaglutide,9
"Oregon Medical Centers, Keizer",oregonmedicalcenters.com,dr.sbhasin2008@yahoo.com,dr.sbhasin2008@yahoo.com,yes,already known,https://oregonmedicalcenters.com,medspa,semaglutide,3
Organo Vita,organovitas.com,,,,no_email,https://organovitas.com,vendor,,0
Peptide Therapy,orlandoconciergemedicine.com,,,,no_email,https://orlandoconciergemedicine.com,vendor,,0
"Our Secret Place Medical Aesthetics, Baldwin Park",our-secret-place.com,,,,unreachable,,,,
Overnight Weightloss,overnight-weightloss.com,,,,unreachable,,,,
Owen Health Group,owenhealthgroup.com,,,,unreachable,,,,
Oz Weight Loss,ozweightloss.com,,,yes,no_email,https://ozweightloss.com,vendor,,0
Peak Performance &amp; Prevention,p3life.com,,,yes,no_email,https://p3life.com,medspa,"semaglutide, retatrutide, bpc-157, tb-500, nad+, ipamorelin",21
"Pacific Lipo, San Diego",pacificlipo.com,,,yes,no_email,https://pacificlipo.com,medspa,semaglutide,3
"Padgett Medical Center, Ocala",padgettmedicalocala.com,padgettmedicalocala@live.com,padgettmedicalocala@live.com,yes,already known,https://padgettmedicalocala.com,medspa,"semaglutide, tirzepatide, nad+, aod-9604",14
"Pain &#038; Wellness Institute of Kentucky, Louisville",painandwellnessinstituteofky.com,,,yes,no_email,https://painandwellnessinstituteofky.com,medspa,"semaglutide, tirzepatide",12
"Pandya Medical Center, Johns Creek",pandyamedicalcenter.com,,,yes,no_email,https://pandyamedicalcenter.com,medspa,GLP-1 weight loss peptides,3
Paradise Wellness Med Spa,paradisemedspabmt.com,jonpinhorn.typedesign@gmail.com,jonpinhorn.typedesign@gmail.com; amkryukov@gmail.com,yes,already known,https://paradisemedspabmt.com,medspa,semaglutide,1
"Paradise Valley Trim Clinic, Phoenix",paradisevalleytrimclinic.com,,,yes,no_email,https://paradisevalleytrimclinic.com,medspa,GLP-1 weight loss peptides,3
"Jeff Passer, M.D.",passerrt.com,,,yes,no_email,https://passerrt.com,medspa,semaglutide,6
Peak Health Institute,peakhealthinstitute.com,,,,no_email,,vendor,,0
"Peak Hydration, Bellingham",peakhydrationlounge.com,,,yes,no_email,https://peakhydrationlounge.com,medspa,"semaglutide, tirzepatide, nad+",8
"Pediatric Heroes and Families Primary Care Clinic, San Antonio",pediatricheroes.com,,,yes,no_email,https://pediatricheroes.com,medspa,semaglutide,2
North Little Rock Peptide Therapy Center,peptidesvitality.com,,,,no_email,https://peptidesvitality.com,vendor,,0
Performance Health,performancehealthaz.com,admin@performancehealthaz.com,performancehealthaz@gmail.com; admin@performancehealthaz.com,,no_us_signal,https://performancehealthaz.com,medspa,"retatrutide, cagrilintide, survodutide, tb-500, ipamorelin, sermorelin",31
"Perlman Wellness, San Diego",perlmanwellness.com,,,yes,no_email,https://perlmanwellness.com,vendor,"semaglutide, tirzepatide, liraglutide",6
Perpetual Health Group,perpetualhealthgroup.com,,,,no_email,,vendor,,0
Precision Health and Hormone Optimization,phaho.cc,,,yes,no_email,https://phaho.cc/contact-us/,vendor,GLP-1 weight loss peptides,3
Ocoee Health &amp; Wellness,pharmdfitness.org,clinic@pharmdfitness.org,clinic@pharmdfitness.org,,no_us_signal,https://pharmdfitness.org,medspa,"semaglutide, tirzepatide, nad+",10
Philly Wellness Center,phillywellnesscenter.com,,,yes,no_email,https://phillywellnesscenter.com,medspa,"semaglutide, nad+, ipamorelin, cjc-1295, igf-1 lr3, mots-c",23
The Phoenix Clinique,phoenixclinique.com,,,yes,no_email,https://phoenixclinique.com,medspa,GLP-1 weight loss peptides,5
Phoenix Weight Loss and Wellness,phoenixweightloss.com,,,yes,no_email,https://phoenixweightloss.com,medspa,"semaglutide, tirzepatide",6
Physician&#x27;s Ageless Solutions,physiciansagelesssolutions.com,,,yes,no_email,https://physiciansagelesssolutions.com,medspa,GLP-1 weight loss peptides,4
"Physician&#8217;s Plan, Mount Pleasant",physiciansplan.com,,,,no_email,https://physiciansplan.com,medspa,"semaglutide, tirzepatide, kpv",14
Physicians Weight Loss Centers Miami,physiciansweightloss-miami.com,,,,unreachable,,,,
PhySlim,physlim.com,,,,no_email,,vendor,,0
Pinnacle Integrative Health,pinnacleintegrative.com,,,yes,no_email,https://pinnacleintegrative.com,medspa,"bpc-157, tb-500, thymosin beta-4, nad+, ipamorelin, cjc-1295",16
Piqure Aesthetics,piqurenashville.com,,,yes,no_email,https://piqurenashville.com,medspa,"semaglutide, tirzepatide",5
Azani Medical Spa,pittsburghtestosterone.com,,,yes,no_email,https://pittsburghtestosterone.com,medspa,"semaglutide, ipamorelin, sermorelin, selank, semax, dsip",14
"Plush Derma Laser Clinic, Huntington Park",plushdermalaser.com,,,yes,no_email,https://plushdermalaser.com,medspa,semaglutide,2
Polk Concierge Medical Group,polkconcierge.com,,,,no_email,,vendor,,0
Powered By Peptides,powxpep.com,,,,no_email,,vendor,,0
Premier Medical Wellness,premiermedwellness.com,,,,no_email,https://premiermedwellness.com,vendor,,0
Premier Wellness &amp; Aesthetics Center,premierwellnessworld.com,,,yes,no_email,https://premierwellnessworld.com,medspa,,5
"Prescription Weight Loss, Inc.",prescriptionweightlossinc.com,prescriptionweightloss@aol.com,prescriptionweightloss@aol.com,yes,already known,https://prescriptionweightlossinc.com,medspa,"semaglutide, tirzepatide, sermorelin",13
Prestige Regenerative Medicine,prestigerm.com,,,yes,no_email,https://prestigerm.com,medspa,"nad+, sermorelin",4
Altmed Clinic,preventioncenterusa.com,,,,unreachable,,,,
"PrimeCare of Novi, Novi",primecareofmi.com,,,yes,no_email,https://primecareofmi.com,medspa,,2
Medical Weight Loss Plan,primesurgicare.com,,,yes,no_email,https://primesurgicare.com,medspa,"semaglutide, tirzepatide",5
"Midwest Alternative Treatment Clinic, Oak Lawn",progressiveketamine.com,,,yes,no_email,https://progressiveketamine.com,medspa,nad+,1
"Pro Health Wellness Clinic, Bartlett",prohealthmemphis.com,,,,no_email,https://prohealthmemphis.com,medspa,"semaglutide, tirzepatide, bpc-157, nad+, ipamorelin, tesamorelin",21
Pro Health Services,prohealthservices.org,,,,no_email,,vendor,,0
ProMD Health Bel Air,promdbelair.com,,,,no_email,,vendor,,0
ProSource Hydration,prosourcehydration.com,,,yes,no_email,https://prosourcehydration.com,medspa,"semaglutide, tirzepatide, retatrutide, bpc-157, tb-500, nad+",15
Pure Health &amp; Wellness,purehealthdx.com,,,yes,no_email,https://purehealthdx.com,vendor,,1
"PURE Medical Spa, Meridian",puremedicalspaidaho.com,,,yes,no_email,https://puremedicalspaidaho.com,medspa,GLP-1 weight loss peptides,4
Purepell,purepell.com,,,,no_email,https://purepell.com,vendor,,1
Pure Vitality Wellness Springfield,purevitalityspringfield.com,purevitalityspringfield@gmail.com,purevitalityspringfield@gmail.com,yes,no_peptides,https://purevitalityspringfield.com,medspa,,0
PÜR LIFE Medical,purlifemedical-austin.com,purlifemedicalsteinerranch@gmail.com,purlifemedicalsteinerranch@gmail.com,yes,already known,https://purlifemedical-austin.com,medspa,semaglutide,8
Physicians WEIGHT LOSS Centers,pwlcraleighnc.com,,,yes,no_email,https://pwlcraleighnc.com,medspa,,3
Premier Weight Loss,pwlindy.com,,,yes,no_email,https://pwlindy.com/faq,medspa,"semaglutide, tirzepatide",7
"Quali-T Men&#8217;s Health, Keizer",quali-tmenshealth.com,,,yes,no_email,https://quali-tmenshealth.com,medspa,"semaglutide, tirzepatide, sermorelin",10
QuickStart,quickstartmedweightloss.com,,,yes,no_email,https://quickstartmedweightloss.com,medspa,"semaglutide, tirzepatide, retatrutide, sermorelin",8
R3 Health,r3health.co,,,yes,no_email,https://r3health.co,medspa,nad+,7
ReGen &amp; Aesthetics Concierge of Texas,ra-tx.com,info@ra-tx.com,info@ra-tx.com,yes,already known,https://ra-tx.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+",16
"Radiance Wellness &#038; Aesthetics, Pleasanton",radiancewellnessandaesthetics.com,,,yes,no_email,https://radiancewellnessandaesthetics.com,medspa,GLP-1 weight loss peptides,4
Radiant Life Health Solutions LLC,radiantlifehealthsolutions.com,,,yes,no_email,https://radiantlifehealthsolutions.com,medspa,"semaglutide, tirzepatide",5
Radiant Life Wellness &amp; Aesthetics,radiantlifetx.com,,,yes,no_email,https://radiantlifetx.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",15
Radical Wellness,radicalwellness.com,,,,no_email,,vendor,,0
Rapid Med Weight Loss,rapidmedweightloss.com,,,yes,no_email,https://rapidmedweightloss.com,vendor,"semaglutide, tirzepatide",8
Rapid No Surgery Fat Loss Clinic,rapidnosurgeryfatloss.info,,,yes,no_email,https://rapidnosurgeryfatloss.info,medspa,,0
Rapid Slim by Bigenics,rapidslimmd.com,,,,no_email,https://rapidslimmd.com,vendor,,0
Raymond Lau Family Medicine PC,raymondlaufmpc.com,,,,unreachable,,,,
Rebalanced Wellness Clinic,rebalancedwellnessclinic.com,,,,no_email,,vendor,,0
"Reboot Health, PLLC, Schaumburg",reboot-health.com,,,,unreachable,,,,
"Recharge Clinic, Ocala",rechargeocalaclinic.com,,,yes,no_email,https://rechargeocalaclinic.com,medspa,nad+,6
Redavfined Aesthetics,redavfinedaesthetics.com,derek@redavfinedaesthetics.com,derek@redavfinedaesthetics.com,yes,no_peptides,https://redavfinedaesthetics.com,medspa,,0
Red Key Wellness,redkeywellness.com,,,,unreachable,,,,
"Reshma Vasanwala, D.O.",refineantiaging.com,,,yes,no_email,https://refineantiaging.com,medspa,nad+,6
"Refined Beauty Laser and Med Spa, Southfield",refinedbeautylasermedspa.com,,,,unreachable,,,,
"Reform ABQ, Albuquerque",reformabq.com,office@reformabq.com,office@reformabq.com,,no_peptides,https://reformabq.com,medspa,,0
"Refresh Palm Beach Medical Aesthetics, Jupiter",refreshpbma.com,,,yes,no_email,https://refreshpbma.com,medspa,"semaglutide, tirzepatide, nad+",10
"RegenCen: Dr. Gustav Lo, MD",regencen.com,,,yes,no_email,https://regencen.com,medspa,"semaglutide, tirzepatide, nad+",13
Regenerate Medical Concierge,regeneratemedicalconcierge.com,,,yes,no_email,https://regeneratemedicalconcierge.com,medspa,"semaglutide, nad+, glutathione, oxytocin",9
Regenerative Arts Anti Aging Center,regenerativeantiagingcenter.com,,,,no_email,,vendor,,0
Rejuvenate Anti-Aging,rejuvenatedr.com,,,,no_email,,vendor,,0
Rejuvenate Yourself- Jersey Shore,rejuvenateyourselfnyc.com,,,yes,no_email,https://rejuvenateyourselfnyc.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, glutathione",15
"Rejuvime Medical: Amy Patterson, FNP-C",rejuvimemedical.com,,,yes,no_email,https://rejuvimemedical.com,medspa,"semaglutide, tirzepatide, sermorelin",10
Skin Envy Non-Surgical Weight Loss Centers,removefat.com,,,yes,no_email,https://removefat.com,medspa,"semaglutide, tirzepatide, sermorelin",6
"Renaissance Med Spa, Schaumburg",renaissance-medspa.com,info@renaissance-medspa.com,info@renaissance-medspa.com,yes,no_peptides,https://renaissance-medspa.com,medspa,,0
RenewFX Health and Wellness,renewfx.com,,,yes,no_email,https://renewfx.com,medspa,sermorelin,9
Renew Health &amp; Hormones,renewhealthandhormones.com,,,,no_email,,vendor,,0
Renew Medical Spa,renewhuntsville.com,,,,no_email,,vendor,,0
RENEW Med Spa Plus,renewmedspaplus.com,renewmedspaplus@gmail.com,renewmedspaplus@gmail.com,,no_us_signal,https://renewmedspaplus.com,medspa,"semaglutide, tirzepatide",10
Renew Health and Wellness,renewmetoday.com,,,yes,no_email,https://renewmetoday.com,medspa,glutathione,4
Renew &amp; Rejuvenate Aesthetic MD Clinics,renewrejuvenatemd.com,,,,unreachable,,,,
"Reno Premier Medicine: Chris Martin, APRN, FNP-C",renopremiermedicine.com,,,,no_email,https://renopremiermedicine.com,vendor,"nad+, dsip, kpv",5
Renue Health,renuehealth.com,,,,no_email,https://renuehealth.com,vendor,,1
Replenish I.V. Hydration+Wellness,replenishnashville.com,,,yes,no_email,https://replenishnashville.com,medspa,"semaglutide, tirzepatide, glutathione",5
Replenish Aesthetics &amp; Wellness,replenishyourlife.net,info@replenishyourlife.net,info@replenishyourlife.net,,no_peptides,https://replenishyourlife.net,medspa,,0
Reset Wellness,resetwellnessrx.com,,,yes,no_email,https://resetwellnessrx.com,vendor,"semaglutide, tirzepatide, retatrutide, cagrilintide, bpc-157, tb-500",27
Restoration MedSpa,restorationmedspa.com,,,yes,no_email,https://restorationmedspa.com,medspa,GLP-1 weight loss peptides,4
Restorative Health and Wellness,restorativehealthandwellnessok.com,,,yes,no_email,https://restorativehealthandwellnessok.com,medspa,"semaglutide, nad+, glutathione",10
"Restore Hyper Wellness, Evanston",restore.com,,,yes,no_email,https://restore.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
"Restore Medical Spa, Albuquerque",restorebydukecity.com,,,,no_email,https://restorebydukecity.com,medspa,,1
RestoreDOC MD,restoredoc.com,,,,unreachable,,,,
Restore Health And Wellness,restorehealthwellness.com,,,yes,no_email,https://restorehealthwellness.com,medspa,,0
Restore Wellness RGV,restorergv.com,restorewellnessrgv@gmail.com,restorewellnessrgv@gmail.com,yes,already known,https://restorergv.com,medspa,"semaglutide, tirzepatide",5
RestoHealth Medspa,restoringhealth4u.com,,,yes,no_email,https://restoringhealth4u.com,medspa,,1
Reveal Weight Loss,revealweightlossmd.com,,,,no_email,,vendor,,0
Reverse Aesthetics,reverse-aesthetics.com,,,yes,no_email,https://reverse-aesthetics.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",8
REVION Aesthetics,revionaesthetics.com,,,,no_email,,vendor,,0
"RevitaLife MD, Louisville",revitalifemd.com,,,yes,no_email,https://revitalifemd.com,medspa,GLP-1 weight loss peptides,5
Revitalized Health LLC,revitalized-health.com,,,yes,no_email,https://revitalized-health.com,medspa,"semaglutide, tirzepatide, bpc-157, thymosin alpha-1, sermorelin, tesamorelin",11
Revitalize You Weight Loss Center,revitalizeyouweightloss.com,,,,no_email,,vendor,,0
REVIVAL Medical Weight Loss,revivalmedicalweightlossclinic.com,,,yes,no_email,https://revivalmedicalweightlossclinic.com,medspa,GLP-1 weight loss peptides,3
Revive Wellness &amp; Rejuvenation,reviveaz.com,,,yes,no_email,https://reviveaz.com,medspa,"bpc-157, tb-500, ipamorelin, sermorelin",15
Revived Body,revived-body.com,,,,no_email,https://revived-body.com,medspa,"nad+, glutathione",3
Revive Drip Lounge,reviveloungelaredo.com,revivedriplounge@gmail.com,revivedriplounge@gmail.com,yes,already known,https://reviveloungelaredo.com,medspa,semaglutide,4
"Revive™ Medical Spa, Farmington Hills",revivema.com,,,yes,no_email,https://revivema.com,medspa,,0
Revive My Health,revivemeinfusions.janeapp.com,,,yes,no_email,https://revivemeinfusions.janeapp.com,vendor,"semaglutide, tirzepatide",2
"Revive &#038; Remedy, Bartlett",revivenremedy.com,,,,no_email,https://revivenremedy.com,vendor,,0
Reynolds Clinic,reynoldsclinic.net,,,,unreachable,,,,
Reflections Health &amp; Wellness,rhwbelair.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://rhwbelair.com,medspa,,0
Richard Lipman MD Miami Diet Plan,richardlipmanmd.com,,,,no_email,,vendor,,0
"Dr. Brandon Richland, Fountain Valley",richlandmd.com,,,yes,no_email,https://richlandmd.com,medspa,"semaglutide, tirzepatide",8
Peptide Testosterone Semaglutide Sermorelin Therapy Clinic —,richmond.eternalyouthhormones.com,,,,no_email,https://richmond.eternalyouthhormones.com,vendor,,0
Medifast Weight Control Center,richmond.medifastcenters.com,,,,unreachable,,,,
"Ridgeline Medical, Idaho Falls",ridgelinemedical.org,,,,no_email,https://ridgelinemedical.org,vendor,,0
"RightWeight Center, Bowie",rightweightcenter.com,,,yes,no_email,https://rightweightcenter.com,medspa,semaglutide,6
"Rising Health AZ (Rising Health Solutions), Goodyear",risinghealthsolutions.com,,,yes,no_email,https://risinghealthsolutions.com,medspa,"semaglutide, tirzepatide",4
Rita Medical Elite,ritamedicalelite.com,,,yes,no_email,https://ritamedicalelite.com,medspa,semaglutide,5
"Rivas Medical Weight Loss, Bowie",rivasweightloss.com,,,yes,no_email,https://rivasweightloss.com,medspa,"semaglutide, tirzepatide",13
"River City Wellness &amp; Weight Loss, LLC",rivercitywellnessweightloss.com,,,,unreachable,,,,
Rapid Medical Weight Loss &amp; Wellness Clinic,rmwclinics.com,,,,unreachable,,,,
Rocky Mountain Men&#x27;s Clinic,rockymountainmensclinic.com,,,yes,no_email,https://rockymountainmensclinic.com,medspa,GLP-1 weight loss peptides,2
Rocky Mountain Slim Englewood,rockymountainslim.com,,,,unreachable,,,,
"Rod Sickler Salon and Spa, Champaign",rodsicklersalon.com,,,yes,no_email,https://rodsicklersalon.com,medspa,"nad+, sermorelin",5
RX MD Solutions MedSpa,rxmdsolutions.com,,,,unreachable,,,,
"Ryma Aesthetics, Arlington Heights",rymaaesthetics.com,,,,no_email,,vendor,,0
Novell Primary Care and Weight Loss,sa1s3optim.patientpop.com,,,,unreachable,,,,
"Saguaro Medical Weight Control, Phoenix",saguaroweightcontrol.com,,,yes,no_email,https://saguaroweightcontrol.com,medspa,semaglutide,4
The Salerno Center for Complementary Medicine,salernowellness.com,,,yes,no_email,https://salernowellness.com,medspa,glutathione,5
SaltMD Wellness,saltmdwellness.com,,,yes,no_email,https://saltmdwellness.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, glutathione",10
Peptide Testosterone Semaglutide Sermorelin Therapy Clinic —,san-joseq.harmonyhgh.com,,,,no_email,https://san-joseq.harmonyhgh.com,vendor,,0
"Sana Spa, Albuquerque",sanaspanm.com,,,yes,no_email,https://sanaspanm.com,medspa,"semaglutide, tirzepatide, nad+",4
Santa Teresa Health and Hormone Clinic,santa-teresa-health-and-hormone-clinic.com,,,,unreachable,,,,
Scale Down Weight Loss Clinic,scaledownweightloss.com,,,,no_email,,vendor,,0
Alpha Male Men&#x27;s Clinic,scalphamale.com,,,yes,no_email,https://scalphamale.com,medspa,,6
Euverita Wellness &amp; Weight Loss,schedule.euverita.com,,,,no_email,https://schedule.euverita.com,vendor,,0
"Sculpt Away Body Shaping Beauty Lounge, San Antonio",sculptaway.com,,,yes,no_email,https://sculptaway.com,medspa,nad+,2
Sculpted MD,sculptedmd.com,,,,no_email,,vendor,,0
"Sculpt Tri-Cities, Kennewick",sculpttricities.com,,,yes,no_email,https://sculpttricities.com,medspa,,0
SDBody,sdbody.com,,,yes,no_email,https://sdbody.com,medspa,"nad+, sermorelin",8
"SD Body Contouring, La Mesa",sdbodycontouring.com,,,yes,no_email,https://sdbodycontouring.com,medspa,"semaglutide, nad+, kpv",7
Seattle Integrative Hormone &amp; Thyroid Clinic,seattleintegrativeclinic.com,,,,no_email,,vendor,,0
Medical Weightloss Alternatives,secure.gethealthie.com,,,,no_email,,vendor,,0
"SeeBeyond Medicine, White Plains",seebeyondmedicine.com,,,yes,no_email,https://seebeyondmedicine.com,medspa,"semaglutide, nad+, ipamorelin, tesamorelin, cjc-1295, glutathione",11
"Serenity Medical Aesthetics, Canton",serenitymedicalaestheticscanton.com,,,,no_email,https://serenitymedicalaestheticscanton.com,medspa,,0
"Set Point, Folsom",setpointwellness.com,,,yes,no_email,https://setpointwellness.com,medspa,"nad+, sermorelin, glutathione",10
Shake It Off Weight Loss and Wellness Center Tampa,shakeitoffweightloss.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://shakeitoffweightloss.com/about-us,vendor,"tirzepatide, nad+",3
"Shapefast Weight Loss Center, Bowie",shapefastweightloss.com,,,yes,no_email,https://shapefastweightloss.com,medspa,tirzepatide,4
Share Health Regenerative Medicine &amp; Wellness Clinic —,sharedhealthwellness.com,,,yes,no_email,https://sharedhealthwellness.com,medspa,"semaglutide, tirzepatide, nad+",11
Shed Weight Loss,shedweightloss.com,,,,no_email,https://shedweightloss.com,medspa,"semaglutide, tirzepatide, nad+",11
Sheer Elegance Hair Salon &#038; Med Spa,sheerelegancesatx.com,,,,unreachable,,,,
Shred Weight loss,shredweightloss.com,,,yes,no_email,https://shredweightloss.com,medspa,"semaglutide, tirzepatide",4
"Silk Touch Cosmetic Surgery, Lipo, &amp; Medspa",silktouchmedspa.com,,,yes,no_email,https://silktouchmedspa.com,medspa,semaglutide,5
Simple Radiance Medspa,simpleradianceaustin.com,,,yes,no_email,https://simpleradianceaustin.com,medspa,GLP-1 weight loss peptides,4
Simply Direct Medicine,simplydirectmedicine.com,simplydirectmedicine@gmail.com,simplydirectmedicine@gmail.com,yes,already known,https://simplydirectmedicine.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",12
Sinchweightlosselpaso915,sinchweightloss.com,,,,no_email,https://sinchweightloss.com,vendor,,0
Sisu Clinic Soho,sisuclinic.com,,,,unreachable,,,,
"Skin Studios, Lake Charles",skin-studios.com,,,yes,no_email,https://skin-studios.com,medspa,,1
"Skinfit OKC, Midwest City",skinfitokc.com,,,,no_email,,vendor,,0
Skin Medicine PLLC,skinmedicinegso.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://skinmedicinegso.com,medspa,GLP-1 weight loss peptides,3
Skinny Me Med,skinnymemed.com,,,yes,no_email,https://skinnymemed.com,medspa,"semaglutide, sermorelin",4
Skin Science Aesthetics,skinsciencetallahassee.com,,,yes,no_email,https://skinsciencetallahassee.com,medspa,semaglutide,3
Skin Theory,skintheoryinc.com,,,,unreachable,,,,
"Slate Medical Aesthetics and IV Lounge, Idaho Falls",slatemedicalpocatello.com,,,,unreachable,,,,
"Slim4Life Weight Loss, Philadelphia",slim4life.com,,,,unreachable,,,,
Slim Care,slimcareinc.com,,,,no_email,https://slimcareinc.com,medspa,"semaglutide, tirzepatide, nad+",9
SlimCare San Antonio,slimcaresatx.com,nslimcaresatx@gmail.com,nslimcaresatx@gmail.com,,no_peptides,https://slimcaresatx.com,vendor,,0
Slim City Weight Loss,slimcityweightlossllc.com,,,yes,no_email,https://slimcityweightlossllc.com,medspa,semaglutide,4
SliMedica,slimedica.com,,,yes,no_email,https://slimedica.com,medspa,,1
SlimFit Weightloss Clinics,slimfitweightlossclinic.com,,,,unreachable,,,,
