vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Renew You by Diana,renewyoubydiana.com,renewyoubydiana@gmail.com,renewyoubydiana@gmail.com,yes,no_peptides,https://renewyoubydiana.com,medspa,,0
ReNew You Massage & Spa,renewyoumassageandspaok.hibuwebsites.com,,,,unreachable,,,,
Spavia Reno,renonv.spaviadayspa.com,,,yes,no_email,https://renonv.spaviadayspa.com,vendor,,0
Reno Sparks MedSpa,renosparksmedspa.com,info@renosparksmedspa.com,info@renosparksmedspa.com,yes,no_peptides,https://renosparksmedspa.com,medspa,,0
Renovation Medical Spa,renovationmedicalspa.com,,,yes,no_email,https://renovationmedicalspa.com,medspa,,0
RenuYou,renuyouaestheticsandbotox.com,renuyouamesia@gmail.com,renuyouamesia@gmail.com,,no_peptides,https://renuyouaestheticsandbotox.com,medspa,,0
"Resilient Medical Aesthetics, LLC",resilientinjections.com,resilientinjections@gmail.com,resilientinjections@gmail.com,yes,no_peptides,https://resilientinjections.com,medspa,,0
Wellness By Design,resolvedwellness.com,,,yes,no_email,https://resolvedwellness.com,vendor,,0
Restful Touch Wellness Collective,restfultouchwellness.com,restful.touch.spa@gmail.com,restful.touch.spa@gmail.com; lithiumwellness@gmail.com,yes,no_peptides,https://restfultouchwellness.com,vendor,,0
Restore Hyper Wellness,restore.com,,,yes,no_email,https://restore.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
Jon Mitchell Functional Medicine Health Consulting,restorehlc.com,hello@restorehlc.com,hello@restorehlc.com,yes,no_peptides,https://restorehlc.com,medspa,,0
Resurface Skin & Body Health,resurface-me.com,,,yes,no_email,https://resurface-me.com,medspa,,0
Fusiondrip Hydration & Wellness,reverse-aesthetics.com,,,yes,no_email,https://reverse-aesthetics.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin",8
Reverse Medical Spa,reversemedicalspa.com,,,yes,no_email,https://reversemedicalspa.com,medspa,,0
Reverse Time Wellness INC,reversetimeinstamford.com,,,yes,no_email,https://reversetimeinstamford.com,medspa,,1
Revitalize your glow medspa,revitalizeyourglow.com,info@revitalizeyourglow.com,support@revitalizeyourglow.com; mllegeorgesand@gmail.com; info@revitalizeyourglow.com,yes,no_peptides,https://revitalizeyourglow.com,medspa,,0
Dr. Kian J. Samimi,revivamed.com,info@revivamed.com,info@revivamed.com,yes,no_peptides,https://revivamed.com,medspa,,0
Reviva Medical Aesthetics Spa of NC,revivamedspas.com,,,,no_email,https://revivamedspas.com,medspa,,0
Revive Restore Day Spa,revive-restore-day-spa.square.site,,,,unreachable,,,,
revIVe 605,revive605.com,,,,unreachable,,,,
Revive Aesthetics & Wellness,reviveaesthetics.org,amanda@reviveaesthetics.org,amanda@reviveaesthetics.org; ashley@reviveaesthetics.org,yes,no_peptides,https://reviveaesthetics.org,medspa,,0
Profile Aesthetics,reviveaestheticsiowa.com,erica@reviveaestheticsiowa.com,erica@reviveaestheticsiowa.com,yes,no_peptides,https://reviveaestheticsiowa.com,medspa,,0
Revive & Refresh Health,reviveandrefresh.health,,,yes,no_email,https://reviveandrefresh.health,medspa,,0
Revive Wellness & Rejuvenation,reviveaz.com,,,yes,no_email,https://reviveaz.com,medspa,"bpc-157, tb-500, ipamorelin, sermorelin",15
Revive Day Spa,revivedayspa.net,cvelectrology@gmail.com,cvelectrology@gmail.com; allienuss@gmail.com,yes,no_peptides,https://revivedayspa.net,medspa,,0
Revived Medical Aesthetics,revivedmedicalaesthetics.com,,,yes,no_email,https://revivedmedicalaesthetics.com,medspa,nad+,4
ReVive,revivemaine.com,,,,unreachable,,,,
Revive Skin Care Studio,reviveskincarestudio.com,hello@reviveskincarestudio.com,hello@reviveskincarestudio.com; %20hello@reviveskincarestudio.com,yes,no_peptides,https://reviveskincarestudio.com,medspa,,0
Reviveu-Keyser,reviveustat.com,jdwolfe1974@gmail.com,jdwolfe1974@gmail.com,yes,already known,https://reviveustat.com,medspa,semaglutide,2
Revive Spa & Aesthetics,revivevt.mystrikingly.com,reviveaestheticsvt@gmail.com,reviveaestheticsvt@gmail.com,,no_peptides,https://revivevt.mystrikingly.com,medspa,,0
Revive Aesthetics & Wellness PLLC,revivewell.net,,,yes,no_email,https://revivewell.net,medspa,semaglutide,2
Revive Wellness NC,revivewellnessnc.com,revivewellnessnc@outlook.com,revivewellnessnc@outlook.com,yes,already known,https://revivewellnessnc.com,medspa,"semaglutide, tirzepatide",8
"RevIV Health & Wellness, LLC",revivhealthandwellness.com,,,yes,no_email,https://revivhealthandwellness.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
Radiantly Healthy Drip Lounge,rh-md.com,,,,no_email,https://rh-md.com,vendor,,0
Rhanes Spa,rhanesspa.com,,,,unreachable,,,,
RIDE Wellness,ride-wellness.com,,,,unreachable,,,,
"The Ritz-Carlton Spa, St. Louis",ritzcarlton.com,shunpei.oya@ritzcarlton.com,shunpei.oya@ritzcarlton.com,,no_peptides,https://ritzcarlton.com,vendor,,0
Rivage Day Spa Birmingham,rivagedayspa.com,info@rivagedayspa.com,info@rivagedayspa.com,yes,no_peptides,https://rivagedayspa.com,vendor,,0
River Sense,river-sense.com,,,,no_email,https://river-sense.com,medspa,,0
"Studio Salt, LLC",rivergatemedical.com,,,yes,no_email,https://rivergatemedical.com,medspa,,2
Integrated Medical and Wellness Clinic,rmawc.com,,,yes,no_email,https://rmawc.com,medspa,,1
Robertson Cosmetic Center,robertsoncosmeticcenter.com,,,yes,no_email,https://robertsoncosmeticcenter.com,medspa,,0
Rocco Altobelli Salons & Day Spas,roccoaltobellisalons.com,,,,unreachable,,,,
Monroe Medspa,rochester.monroemedspa.com,,,yes,no_email,https://rochester.monroemedspa.com,medspa,semaglutide,4
Rockwood Aesthetics at the Luxe Lounge,rockwoodaesthetics.com,rockwoodaesthetics@gmail.com,rockwoodaesthetics@gmail.com,yes,no_peptides,https://rockwoodaesthetics.com,medspa,,0
Romatherapy Salon and Spa,romatherapywv.com,,,yes,no_email,https://romatherapywv.com,medspa,,0
SecondWind IV & Wellness,rootedks.org,,,yes,no_email,https://rootedks.org,medspa,,1
Rose Thai Spa (Rose Wellness Services INC),rosethaispa.com,rosebeautycafe@gmail.com,rosebeautycafe@gmail.com,yes,no_peptides,https://rosethaispa.com/contact,vendor,,0
Rouge Aesthetics,rougeaesthetics.com,rougeaesthetics@gmail.com,rougeaesthetics@gmail.com,yes,no_peptides,https://rougeaesthetics.com,medspa,,0
"The Royal Palace Day Spa, LLC",royalmee.as.me,info@royalmee.com,info@royalmee.com,,no_peptides,https://royalmee.as.me,vendor,,0
RUMA Medical,ruma.com,info@ruma.com,info@ruma.com,,no_peptides,https://ruma.com,medspa,,0
Running Bare LLC,runningbareaesthetics.com,,,yes,no_email,https://runningbareaesthetics.com,medspa,,0
The Body Sage Spa at the Rusty Parrot Lodge,rustyparrot.com,info@rustyparrot.com,info@rustyparrot.com; bodysage@rustyparrot.com,yes,no_peptides,https://rustyparrot.com,vendor,,0
RVA Med Spa,rvamedspa.com,hello@rvamedspa.com,hello@rvamedspa.com,yes,no_peptides,https://rvamedspa.com,medspa,,0
Advanced Anti-Aging,rzhealth.org,brian.rzhealth@gmail.com,brian.rzhealth@gmail.com,yes,no_peptides,https://rzhealth.org,medspa,,0
Sacred Roots Holistic Massage,sacredrootsholisticmassage.massagetherapy.com,,,,unreachable,,,,
Sacred Space Day Spa,sacredspacedayspa.com,,,,unreachable,,,,
Sage Beauty Company,sagebeautycompany.com,bookings@sagebeautycompany.com,bookings@sagebeautycompany.com,yes,no_peptides,https://sagebeautycompany.com,medspa,,0
Central Wyoming Medical Aesthetics,saguarospa.com,,,yes,no_email,https://saguarospa.com,medspa,GLP-1 weight loss peptides,3
Sahara Tanning Salon,saharatanningsalon.com,saharatanningwv@gmail.com,saharatanningwv@gmail.com,yes,no_peptides,https://saharatanningsalon.com,medspa,,0
Sakura Massage & Spa,sakuraspa.net,,,yes,no_email,https://sakuraspa.net,vendor,,0
Salon Elemis,salonelemis.com,,,yes,no_email,https://salonelemis.com,vendor,,0
Salon Nouveau,salonnouveau.com,,,yes,no_email,https://salonnouveau.com,vendor,,0
ReVamp Salon,salonrevamp.com,,,yes,no_email,https://salonrevamp.com,vendor,,0
Bolus Med Spa,saltsanctuarymd.com,,,,no_email,,vendor,,0
Salt Spa & Yoga,saltspacharleston.com,,,yes,no_email,https://saltspacharleston.com,vendor,,0
Salt Spa Memphis,saltspamemphis.com,impallari@gmail.com,impallari@gmail.com,yes,no_peptides,https://saltspamemphis.com,vendor,,0
Spa Blu,samstownshreveport.boydgaming.com,,,,no_email,https://samstownshreveport.boydgaming.com,vendor,,0
Chalárosi Float Studio,sanctuaryfloatcenter.com,info@sanctuaryfloatcenter.com,info@sanctuaryfloatcenter.com,yes,no_peptides,https://sanctuaryfloatcenter.com,vendor,,0
San Diego Body Sculpting,sandiegobodysculptingca.com,,,yes,no_email,https://sandiegobodysculptingca.com,medspa,semaglutide,5
San Diego Cosmetic Laser Clinic,sandiegocosmeticlaser.com,,,,no_email,,vendor,,0
San Diego Medspa & Wellness,sandiegomedspa.com,sdmedspawellness@gmail.com,sdmedspawellness@gmail.com,yes,no_peptides,https://sandiegomedspa.com,medspa,,0
San Diego Skin,sandiegoskin.com,,,yes,no_email,https://sandiegoskin.com,medspa,,1
Santosha Massage,santosha-lawrence.com,staff@santosha-lawrence.com,staff@santosha-lawrence.com,yes,no_peptides,https://santosha-lawrence.com,medspa,,0
"Sapphire Health and Wellness, LLC",sapphirewellnesswyo.com,sapphirehealthwellness@gmail.com,sapphirehealthwellness@gmail.com,,no_us_signal,https://sapphirewellnesswyo.com,medspa,nad+,5
Sarah Rizzo Skin Spa & Boutique,sarahrizzoskin.com,info@sarahrizzoskin.com,info@sarahrizzoskin.com,yes,no_peptides,https://sarahrizzoskin.com,vendor,,0
Succulent Skin Aesthetics,sarahummel.glossgenius.com,,,yes,no_email,https://sarahummel.glossgenius.com,medspa,,0
Satin Finish Skin,satinfinishskin.com,satin@satinfinishskin.com,satin@satinfinishskin.com,,no_peptides,https://satinfinishskin.com,vendor,,0
Sato Skin Care,satoskincare.com,,,,no_email,,vendor,,0
Savannah Day Spa,savannahdayspa.com,reception@savannahdayspa.com,reception@savannahdayspa.com,yes,no_peptides,https://savannahdayspa.com,vendor,,0
SavantSkin Aesthetics,savantskinaesthetics.com,,,yes,no_email,https://savantskinaesthetics.com,medspa,,0
Saving Face,savingfacesd.com,,,,no_email,https://savingfacesd.com,vendor,,0
Savvy Skin Medical Aesthetics,savvyskinmedspa.com,,,yes,no_email,https://savvyskinmedspa.com,medspa,GLP-1 weight loss peptides,2
Schweiger Dermatology Group,schweigerderm.com,,,yes,no_email,https://schweigerderm.com,medspa,,0
Contour Spa Scottsdale,scottsdale.contourspa.com,,,,unreachable,,,,
"Oasis Center for Wellness, LLC",sculptedmd.com,,,,no_email,,vendor,,0
Salon Di Marco & Day Spa,sdimarco.com,info@sdimarco.com,info@sdimarco.com,yes,no_peptides,https://sdimarco.com,vendor,,0
Seacoast Plastic Surgery and Medical Aesthetics,seacoastplasticsurgery.com,,,yes,no_email,https://seacoastplasticsurgery.com,medspa,"semaglutide, tirzepatide",4
Seacoast Rejuvenation Center,seacoastrejuvenation.com,,,yes,no_email,https://seacoastrejuvenation.com,medspa,semaglutide,3
Dina Leaird @ Seaside Spa Management LLC,seasidespasc.com,seasidespasc@gmail.com,seasidespasc@gmail.com,,no_peptides,https://seasidespasc.com,vendor,,0
Sea Of Beauty Spa and Wellness Boutique,seasonality.biz,,,,no_email,https://seasonality.biz,vendor,,0
Rooted Health and Wellness,secondwindhays.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://secondwindhays.com,medspa,"nad+, glutathione",3
Secrets of Beauty Med Spa,secretsofbeautymed.com,,,yes,no_email,https://secretsofbeautymed.com,medspa,,1
Selena Styren LLC,selenastyren.com,selenastyren@gmail.com,selenastyren@gmail.com,yes,no_peptides,https://selenastyren.com,medspa,,0
Selenite Aesthetics,seleniteaestheticsandwellness.com,,,yes,no_email,https://seleniteaestheticsandwellness.com,medspa,"semaglutide, tirzepatide, ipamorelin, sermorelin",8
Self Aesthetics Skin and Body,selfaestheticsskinandbody.square.site,,,,no_email,https://selfaestheticsskinandbody.square.site,medspa,,0
Self-care Spa and Lounge,selfcarespaandlounge.com,,,,no_email,https://selfcarespaandlounge.com,vendor,,0
SEMA Skin Care Facial Spa,semaskincare.com,,,,unreachable,,,,
"Sense of Touch, LLC",senseoftouchllc.com,,,,no_email,https://senseoftouchllc.com,medspa,,0
Sensora Spa,sensoraspa.com,info@sensoraspa.com,info@sensoraspa.com,yes,no_peptides,https://sensoraspa.com,vendor,,0
Serene Beauty & Browz,serenebeauty.co,,,yes,no_email,https://serenebeauty.co,medspa,,0
Serenity Salon & Day Spa,serenitorem.square.site,,,,unreachable,,,,
SV Medical Aesthetics,serenityaestheticsandwellnessclinicllc.com,,,,unreachable,,,,
Serenity Massage & Energywork,serenitymassageandenergywork.com,,,yes,no_email,https://serenitymassageandenergywork.com,vendor,,0
Serenity Massage Therapy & Spa,serenitymassageandspa.me,,,yes,no_email,https://serenitymassageandspa.me,vendor,,0
Serenity Salon & Day Spa LLC,serenitysalonmishawaka.com,,,yes,no_email,https://serenitysalonmishawaka.com,vendor,,0
Serenity Spa,serenityspacenter.com,,,yes,no_email,https://serenityspacenter.com,vendor,,0
Serenity Spa Health and Wellness,serenityspahealthandwellness.com,,,,no_email,https://serenityspahealthandwellness.com,medspa,"semaglutide, tirzepatide",4
Seriously Skin Cosmetic and Laser Medicine,seriouslyskin.com,seriouslyskin@aol.com,seriouslyskin@aol.com,yes,no_peptides,https://seriouslyskin.com,medspa,,0
Shangri La Salon & Day Spa Inc,shangrilasalonanddayspa.com,,,yes,no_email,https://shangrilasalonanddayspa.com,medspa,,0
"Shay Wellness: Blanche Petty, APRN",shaywellness.com,,,,unreachable,,,,
Shear Heaven Salon & Day Spa,shearheavenvt.com,hair@shearheavenvt.com,hair@shearheavenvt.com,yes,no_peptides,https://shearheavenvt.com,vendor,,0
"Endure Health and Wellness: Weight Loss, Testosterone, ED, PE, Vita...",shicaresmedspa.com,,,,no_email,,vendor,,0
Shiloh Medical Clinic,shilohmedicalclinic.com,,,yes,no_email,https://shilohmedicalclinic.com,medspa,,0
"ShineMD Medspa & Liposuction Center in Houston, TX",shinemdmedspa.com,,,yes,no_email,https://shinemdmedspa.com,medspa,GLP-1 weight loss peptides,3
Aura Spa + Beauty Studio,shopaurabeauty.com,hello@shopaurabeauty.com,hello@shopaurabeauty.com; u003ehello@shopaurabeauty.com,yes,no_peptides,https://shopaurabeauty.com,vendor,,0
Body Indulgence Spa & Boutique,shopbispa.com,,,,no_email,https://shopbispa.com/services,vendor,,0
Clara LLC,shopclara.com,hello@shopclara.com,hello@shopclara.com,,no_peptides,,vendor,,0
Sierra Marie Facial Spa,sierramariefacialspa.com,,,yes,no_email,https://sierramariefacialspa.com/contact-us/,medspa,,0
Simple Body Solutions,simplebodysolutionsme.com,,,yes,no_email,https://simplebodysolutionsme.com,medspa,,0
Simplicity Laser,simplicitylaser.com,,,yes,no_email,https://simplicitylaser.com,vendor,,0
Simplista Spa,simplistaspa.glossgenius.com,rachel@simplistaspa.com,rachel@simplistaspa.com,yes,no_peptides,https://simplistaspa.glossgenius.com,medspa,,0
Simply Bao Wellness Studio (Formerly Cloud 9 Spa),simplybaowellness.com,,,,unreachable,,,,
Simply Bella Aesthetics,simplybellaaesthetics.com,simplybellamanager@gmail.com,simplybellamanager@gmail.com,yes,already known,https://simplybellaaesthetics.com,medspa,GLP-1 weight loss peptides,4
Simply relaxed LLC,simplyrelaxed.biz,simplyrelaxed@yahoo.com,simplyrelaxed@yahoo.com,yes,no_peptides,https://simplyrelaxed.biz,medspa,,0
"Simply Skin, LLC",simplyskinllc.com,,,,unreachable,,,,
Sirona Wellness Spa,sironamichigan.com,info@sironamichigan.com,florawellnessspa@gmail.com; info@sironamichigan.com,yes,no_peptides,https://sironamichigan.com,vendor,,0
Sissa Aesthetics,sissaaesthetics.com,,,yes,no_email,https://sissaaesthetics.com,medspa,GLP-1 weight loss peptides,2
Cosmetic Laser Institute: Anthony Mamari MD,skin-esteem.com,,,,no_email,,vendor,,0
Skin Alchemy Memphis,skinalchemymemphis.com,,,,no_email,,vendor,,0
Skin and Cancer Institute,skinandcancerinstitute.com,,,yes,no_email,https://skinandcancerinstitute.com,medspa,,0
Skin Bliss Beauty of Health,skinblissnm.com,,,,no_email,https://skinblissnm.com,vendor,,0
Skin Body Aesthetics,skinbodyaesthetics.glossgenius.com,,,yes,no_email,https://skinbodyaesthetics.glossgenius.com,medspa,,0
SKIN BY CARA,skinbycara.org,info@skinbycara.org,info@skinbycara.org,,no_peptides,https://skinbycara.org,vendor,,0
Skin by Gin,skinbygin.com,,,yes,no_email,https://skinbygin.com,vendor,,0
Skin. by HC,skinbyhc.com,,,yes,no_email,https://skinbyhc.com,vendor,,0
Seamless Medspa,skinbyrose.com,,,,no_email,,vendor,,0
Madison Skin Specialists,skincareclinicmadisonwi.com,,,,unreachable,,,,
Lily's Spa Room,skincareinportsmouthva.com,,,,unreachable,,,,
SkinSense Medical Spa of Georgia,skincarephysiciansofga.com,,,yes,no_email,https://skincarephysiciansofga.com,medspa,,0
Skin Crush,skincrush.net,,,,unreachable,,,,
Skin Fitness USA,skinfitnessusa.com,fyllspa@gmail.com,fyllspa@gmail.com,yes,no_peptides,https://skinfitnessusa.com,vendor,,0
Skin Glow Collective,skinglowcollective.com,hello@skinglowcollective.com,hello@skinglowcollective.com,yes,no_peptides,https://skinglowcollective.com,medspa,,0
Skin Glow Lab,skinglowlab.org,skinglowlabbb@gmail.com,skinglowlabbb@gmail.com,yes,no_peptides,https://skinglowlab.org,medspa,,0
Skin Radiance Aesthetics,skinradianceaesthetics.com,info@skinradianceaesthetics.com,info@skinradianceaesthetics.com,yes,no_peptides,https://skinradianceaesthetics.com,medspa,,0
Advanced TRT Clinic,skinreligionmedspa.com,info@skinreligionmedspa.com,info@skinreligionmedspa.com,yes,no_peptides,https://skinreligionmedspa.com,medspa,,0
Skin Rinse,skinrinse.glossgenius.com,,,yes,no_email,https://skinrinse.glossgenius.com,vendor,,0
Skin Rituals by Val,skinritualsbyval.com,info@skinritualsbyval.com,info@skinritualsbyval.com,yes,no_peptides,https://skinritualsbyval.com,vendor,,0
Skin Solutions,skinsolutions-la.com,,,yes,no_email,https://skinsolutions-la.com,vendor,,0
Skin Therapy Portsmouth,skintherapyportsmouth.com,jess.skintherapy@gmail.com,jess.skintherapy@gmail.com,yes,no_peptides,https://skintherapyportsmouth.com,medspa,,0
Skintopia,skintopia.me,appointments@skintopia.me,appointments@skintopia.me; christina@skintopia.me,yes,no_peptides,https://skintopia.me,medspa,,0
Skintuition,skintuitionmadison.com,melissa@skintuitionmadison.com,melissa@skintuitionmadison.com,yes,no_peptides,https://skintuitionmadison.com,medspa,,0
SkinVogue Aesthetics,skinvogueaesthetics.com,,,,unreachable,,,,
The Skin Witch Beauty Bar,skinwitchbeautybar.com,,,yes,no_email,https://skinwitchbeautybar.com,vendor,,0
SKN Aesthetics,sknaestheticsabq.com,,,yes,no_email,https://sknaestheticsabq.com,medspa,,0
SKNDUSTRY,skndustry.co,appointment@skndustry.co,appointment@skndustry.co,yes,no_peptides,https://skndustry.co,medspa,,0
SKYN,skynmt.com,,,,no_email,https://skynmt.com,medspa,,0
Skyntique by Amelia,skyntique.net,,,,no_email,https://skyntique.net,vendor,,0
Slim Medical Clinic,slimmedicalclinic.com,,,,no_email,https://slimmedicalclinic.com,medspa,GLP-1 weight loss peptides,8
Slow Coast Spa,slowcoastspa.com,,,yes,no_email,https://slowcoastspa.com,vendor,,0
SMD Esthetics,smdesthetics.square.site,,,,no_email,https://smdesthetics.square.site,vendor,,0
Smiley Aesthetics Medical Spa,smileyaesthetics.com,,,yes,no_email,https://smileyaesthetics.com,medspa,GLP-1 weight loss peptides,4
Smooth Aesthetics,smooth-aesthetics.com,,,,no_email,,vendor,,0
SMooth Skin Studio,smoothskinstudio.com,,,yes,no_email,https://smoothskinstudio.com,medspa,,0
Southside Massage Retreat,smretreat.massagetherapy.com,,,yes,no_email,https://smretreat.massagetherapy.com,vendor,,0
Snatched Aesthetics,snatchedaestheticsutah.com,,,yes,no_email,https://snatchedaestheticsutah.com,medspa,,0
Grand View Spa,snowking.com,reservations@snowking.com,reservations@snowking.com,yes,no_peptides,https://snowking.com,vendor,,0
SoCo Body Sculpting L.L.C.,socobodysculpting.com,,,,unreachable,,,,
Soft Touch Aesthetics,softtouchaesthetics.com,info@softtouchaesthetics.com,info@softtouchaesthetics.com,yes,no_peptides,https://softtouchaesthetics.com,medspa,,0
Softwave Regeneration of Arkansas,softwavear.com,lori@softwavear.com,lori@softwavear.com,yes,no_peptides,https://softwavear.com,medspa,,0
SOHA Skin,sohaskin.com,,,,no_email,https://sohaskin.com,vendor,,0
Soha Spa and Wellness,sohaspaandwellness.com,,,yes,no_email,https://sohaspaandwellness.com,medspa,,0
Sola Vie Skin Clinic,sola-vie.com,sola@sola-vie.com,sola@sola-vie.com,yes,no_peptides,https://sola-vie.com,medspa,,0
Solaia Luxury Salon & Spa,solaiaexperience.com,,,yes,no_email,https://solaiaexperience.com,medspa,,0
Solari,solarispa.com,,,yes,no_email,https://solarispa.com,medspa,,0
Sole 2 Soul-Massage Studio,sole2soulmassage.com,,,,unreachable,,,,
Soleil Wellness & Day Spa,soleil-spa.net,,,yes,no_email,https://soleil-spa.net,vendor,,0
SolEscape Healing Arts,solescapehealingarts.com,solescapehealingarts@gmail.com,solescapehealingarts@gmail.com,yes,no_peptides,https://solescapehealingarts.com,medspa,,0
Solitaire Head Spa,solitaireheadspa.com,hello@solitaireheadspa.com,hello@solitaireheadspa.com,yes,no_peptides,https://solitaireheadspa.com,vendor,,0
Soluna Aesthetics + Academy,solunaaestheticsco.glossgenius.com,,,,no_email,https://solunaaestheticsco.glossgenius.com,medspa,GLP-1 weight loss peptides,2
Soma Wellness Spa,soma-wellness.com,admin@soma-wellness.com,abby@soma-wellness.com; admin@soma-wellness.com,yes,no_peptides,https://soma-wellness.com,medspa,,0
"Gameday Men's Health Roseville, MN",somachiromn.com,info@somachiromn.com,info@somachiromn.com; drsenyi@somachiromn.com,yes,no_peptides,https://somachiromn.com,medspa,,0
SOMA Therapeutic Massage,somatherapeuticmassage.com,info@somatherapeuticmassage.com,troy@somatherapeuticmassage.com; info@somatherapeuticmassage.com,yes,no_peptides,https://somatherapeuticmassage.com,medspa,,0
Sorella Medical Aesthetics,sorellaaestheticsny.com,sorellarochester@gmail.com,sorellarochester@gmail.com,yes,already known,https://sorellaaestheticsny.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",11
Soul Ease,soul-ease.com,info@soul-ease.com,info@soul-ease.com,yes,no_peptides,https://soul-ease.com,medspa,,0
Mt. Pleasant Medispa,soulshineaesthetics.com,,,,no_email,,vendor,,0
Soul Studio,soulstudiofay.com,,,,unreachable,,,,
Sound Stone Massage Spa,sound-stone.com,,,,no_email,,vendor,,0
Sousan Med Spa,sousanmedspahouston.net,,,yes,no_email,https://sousanmedspahouston.net,medspa,,0
The South Bend Clinic Aesthetics and Spa,southbendclinic.com,,,yes,no_email,https://southbendclinic.com,medspa,,0
Southern Grace Precision and Aesthetics,southerngracepa.com,,,,unreachable,,,,
Glamour Body Sculpting & SPA,southshore-aesthetics.com,,,,unreachable,,,,
Tres Aurae,spa-buffalo.com,spabuffalo@gmail.com,spabuffalo@gmail.com,yes,no_peptides,https://spa-buffalo.com,medspa,,0
Spa No. 5,spa-five.com,info@spa-five.com,info@spa-five.com,yes,no_peptides,https://spa-five.com,medspa,,0
SPA NiKA (By Appointment Only),spa-nika.com,veranika@spa-nika.com,veranika@spa-nika.com,,no_peptides,https://spa-nika.com,vendor,,0
Spa Oasis,spa-oasis.com,,,yes,no_email,https://spa-oasis.com,vendor,,0
Enchantment Spa,spa.center.us.ivof.com,,,yes,no_email,https://spa.center.us.ivof.com,vendor,,0
Spa Three Ten,spa310.com,info@spa310.com,info@spa310.com,yes,no_peptides,https://spa310.com,medspa,,0
Spa Azure Mount Pleasant,spaazure.com,,,,no_email,https://spaazure.com,medspa,,0
SpaBlue in the city,spabluespokane.com,spablueinthecityspokane@gmail.com,spablueinthecityspokane@gmail.com; nspablueinthecityspokane@gmail.com,,no_peptides,,vendor,,0
Urban Scalp And Skin,spacarmen.com,jenngcarmen@gmail.com,jenngcarmen@gmail.com,yes,no_peptides,https://spacarmen.com,medspa,,0
Citron Spa,spacitron.com,,,yes,no_email,https://spacitron.com,vendor,,0
Spa Collierville & Medical Aesthetics,spacollierville.com,info@spacollierville.com,info@spacollierville.com,yes,no_peptides,https://spacollierville.com,medspa,,0
Spa Concepts Salon & Spa,spaconcepts1.com,spa@spaconcepts1.com,spa@spaconcepts1.com; bossierspa@spaconcepts1.com,yes,no_peptides,https://spaconcepts1.com,vendor,,0
SpaGo MedSpa,spagoerie.com,knmascia@gmail.com,knmascia@gmail.com,yes,no_peptides,https://spagoerie.com,medspa,,0
"Beautopia Skin Studio in Houston, TX",spahoustontexas.com,info@spahoustontexas.com,info@spahoustontexas.com,yes,no_peptides,https://spahoustontexas.com,medspa,,0
Spa Hygge,spahygge.com,hello@spahygge.com,hello@spahygge.com,yes,no_peptides,https://spahygge.com,vendor,,0
Spa In The Woods,spainthewoodsmi.com,,,,no_email,,vendor,,0
Spa Kingston,spakingston.com,info@spakingston.com,info@spakingston.com,yes,no_peptides,https://spakingston.com,medspa,,0
Spa Larimar,spalarimar.com,info@spalarimar.com,info@spalarimar.com,yes,no_peptides,https://spalarimar.com,medspa,,0
Spalon Montage,spalon.com,info@spalon.com,info@spalon.com,,no_peptides,https://spalon.com,vendor,,0
Spa Lumos,spalumos.com,info@spalumos.com,info@spalumos.com; customerservice@spalumos.com,yes,no_peptides,https://spalumos.com,vendor,,0
Spa Medical,spamedical.com,,,yes,no_email,https://spamedical.com,medspa,,0
The Self-Care Creative formally Spa Qsthetics,spaqsthetics.com,q4selfcare@gmail.com,q4selfcare@gmail.com,,no_peptides,https://spaqsthetics.com,vendor,,0
Spa Trouve,spatrouve.com,,,yes,no_email,https://spatrouve.com,medspa,nad+,4
Spa Visage,spavisage.com,trisha@spavisage.com,trisha@spavisage.com,yes,no_peptides,https://spavisage.com,medspa,,0
Specialists in Plastic Surgery,specialistsinplasticsurgery.com,,,yes,no_email,https://specialistsinplasticsurgery.com,medspa,,0
"SpectacularSkin, Inc.",specskin.com,office@specskin.com,office@specskin.com,yes,no_peptides,https://specskin.com,medspa,,0
Splendore the medical spa,splendoremedicalspa.com,,,yes,no_email,https://splendoremedicalspa.com,medspa,GLP-1 weight loss peptides,2
"Spruce Aesthetics, PLLC",spruceaesthetics.com,theteam@spruceaesthetics.com,theteam@spruceaesthetics.com,yes,no_peptides,https://spruceaesthetics.com/contact-us,medspa,,0
Spry Skin and Wellness,spryskinandwellness.com,information@spryskinandwellness.com,information@spryskinandwellness.com,yes,no_peptides,https://spryskinandwellness.com,medspa,,0
Stamford Anti-Aging and Weight Loss Center,stamfordantiaging.com,,,,unreachable,,,,
Starr Luxe day spa,starrluxedayspa.com,starrjenn10@yahoo.com,starrjenn10@yahoo.com,yes,no_peptides,https://starrluxedayspa.com,medspa,,0
Star Acupressure Center,starspatomsriver.com,,,,no_email,,vendor,,0
Activate IV and Cryotherapy LLC,stationhydration.com,,,yes,no_email,https://stationhydration.com,medspa,"nad+, glutathione",3
Stay Beautiful Med Spa,staybeautifulvt.com,,,,unreachable,,,,
