vendor,domain,email,all_emails,us_signal,status,evidence_url,audience,peptides,peptide_hits
Lam Clinic,lamclinic.com,,,yes,no_email,https://lamclinic.com,medspa,,3
La Medspa,lamedspamontgomery.com,info@lamedspamontgomery.com,info@lamedspamontgomery.com,yes,no_peptides,https://lamedspamontgomery.com,medspa,,0
La Moon Health Spa,lamoonhealthspa.com,,,,no_email,https://lamoonhealthspa.com,vendor,,0
Laramie Physicians Women & Wellness Clinic,laramiephysicians.com,,,yes,no_email,https://laramiephysicians.com,medspa,"semaglutide, tirzepatide",5
Laredo Medical Center,laredomedical.com,,,yes,no_email,https://laredomedical.com,medspa,,0
Laser Cliniqúe,laser-clinique.com,,,yes,no_email,https://laser-clinique.com,medspa,semaglutide,1
Skin Deep Med Spa,laser-derm.com,,,,no_email,,vendor,,0
Laser Aesthetics Body & Wellness,laserbodywellness.com,,,yes,no_email,https://laserbodywellness.com,medspa,"semaglutide, tirzepatide",5
Lashthetics Studios & Beauty Spa,lashthetics-studios.square.site,,,,no_email,https://lashthetics-studios.square.site,vendor,,0
Nilma Arshad Malik,lawtoncommunityhealthcenter.com,,,yes,no_email,https://lawtoncommunityhealthcenter.com,medspa,,0
Life Extender Clinic & Med Spa,lifeextenderclinic.com,,,,no_email,,vendor,,0
LifeMed Institute,lifemedinstitute.com,,,yes,no_email,https://lifemedinstitute.com,medspa,"nad+, glutathione",10
Lightrx Medspa,lightrx.com,,,yes,no_email,https://lightrx.com/contact,medspa,"nad+, glutathione",3
lihstafford.com,lihstafford.com,,,yes,no_email,https://lihstafford.com,medspa,glutathione,2
IV Therapy in Fort Wayne,lilivyhealth.com,,,yes,no_email,https://lilivyhealth.com,medspa,nad+,6
Lilly Beauty Medical Spa,lillybeautyspa.com,,,,unreachable,,,,
Limitless IV Hydration,limitlessivhydration.com,,,,unreachable,,,,
Liquid Life Wellness,liquidlifewellness.com,,,,no_email,https://liquidlifewellness.com,medspa,glutathione,2
LIVation,livationct.com,livation2019@gmail.com,livation2019@gmail.com,yes,already known,https://livationct.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",15
LiveWell Medical Aesthetics,livewell605.com,,,yes,no_email,https://livewell605.com,medspa,GLP-1 weight loss peptides,3
Living Healthy MD,livinghealthymd.com,,,yes,no_email,https://livinghealthymd.com,medspa,"semaglutide, glutathione",6
Livly Wellness,livlywellness.com,,,,no_email,https://livlywellness.com,medspa,GLP-1 weight loss peptides,2
La Jolla Cosmetic Medical Spa,ljcmedspa.com,info@ljcmedspa.com,info@ljcmedspa.com,yes,no_peptides,https://ljcmedspa.com,medspa,,0
IV Therapy,lknwellness.com,,,,no_email,https://lknwellness.com,vendor,,0
Massage Envy,locations.massageenvy.com,,,,no_email,https://locations.massageenvy.com,medspa,,0
Lola’s Salon and Spa,lola-106533.square.site,,,,no_email,https://lola-106533.square.site,vendor,,0
The Longevity Dnp,longevitydnp.com,,,,no_email,https://longevitydnp.com,vendor,,0
River Oaks Beauty and Weight Loss Center,loseweightgainbeauty.com,riveroaksweightloss@gmail.com,riveroaksweightloss@gmail.com; bellaireweightloss@gmail.com,yes,already known,https://loseweightgainbeauty.com,medspa,"semaglutide, tirzepatide",10
Los Feliz Med Spa,losfelizmedspa.com,reception@losfelizmedspa.com,reception@losfelizmedspa.com,yes,no_peptides,https://losfelizmedspa.com,medspa,,0
Loudoun Internal Medicine Associates,loudouninternalmed.net,,,yes,no_email,https://loudouninternalmed.net,medspa,,1
Louisville Hormone Replacement,louisvillehormonereplacement.com,,,,no_email,,vendor,,0
Lovely Apothecary Headspa,lovelyapothecaryheadspa.com,,,,no_email,,vendor,,0
Low T Center,lowtcenter.com,,,yes,no_email,https://lowtcenter.com,medspa,"semaglutide, tirzepatide, nad+, sermorelin, pt-141",15
Lifestyle Solutions MedSpa,lsmedspa.com,,,yes,no_email,https://lsmedspa.com,medspa,"semaglutide, tirzepatide",5
Luminessence Medi-Spa,luminessencespa.com,,,yes,no_email,https://luminessencespa.com,medspa,,0
Luxe Day Spa (massage spa),luxedayspaca.com,+luyuhuais88188@gmail.com,+luyuhuais88188@gmail.com; luyuhuais88188@gmail.com,yes,no_peptides,https://luxedayspaca.com,medspa,,0
Luxe Medical Spa,luxemedicalspa.us,inquiries@luxemedicalspa.us,inquiries@luxemedicalspa.us,yes,no_peptides,https://luxemedicalspa.us,medspa,,0
"Luxe Wellness Lounge,LLC",luxewellnesslounge.myaestheticrecord.com,,,,no_email,https://luxewellnesslounge.myaestheticrecord.com,vendor,,0
Luxx Aesthetics & Wellness Medicine,luxxaestheticsmedicine.com,michellern.luxxaesthetics@gmail.com,michellern.luxxaesthetics@gmail.com,yes,already known,https://luxxaestheticsmedicine.com,medspa,"semaglutide, tirzepatide",5
LWS Spa & Salon,lws-spa.com,ladywaxak@gmail.com,ladywaxak@gmail.com,yes,no_peptides,https://lws-spa.com,vendor,,0
Lympha Flow,lymphaflowspa.com,lymphaflowspa@gmail.com,lymphaflowspa@gmail.com,yes,no_peptides,https://lymphaflowspa.com,medspa,,0
"M~Esthetics Wellness, Weight Loss & IV Hydration",m-esthetics.org,,,yes,no_email,https://m-esthetics.org,medspa,"nad+, tesamorelin, glutathione",8
Magnolia Aesthetics,magnoliaaestheticspdx.com,,,yes,no_email,https://magnoliaaestheticspdx.com,medspa,GLP-1 weight loss peptides,2
Majestic Beauties Med Spa,majestic-beauties.com,,,,no_email,https://majestic-beauties.com,medspa,,0
The Man Clinic,manclinics.com,,,yes,no_email,https://manclinics.com,vendor,"semaglutide, sermorelin",5
Marina Medspa,marinamedspa.com,marinaplasticsurgerydesire@gmail.com,marinaplasticsurgerydesire@gmail.com,yes,no_peptides,https://marinamedspa.com,medspa,,0
Thrive provides a new approach to health with vitamin infusions,martincitytelegraph.com,info@martincitytelegraph.com,martincitytelegraph@gmail.com; info@martincitytelegraph.com,yes,no_peptides,https://martincitytelegraph.com,vendor,,0
MD Ageless Solutions,mdagelesssolutions.com,mdagelesssolutions@gmail.com,mdagelesssolutions@gmail.com,yes,already known,https://mdagelesssolutions.com,medspa,GLP-1 weight loss peptides,3
MD Optimal Health & Aesthetics,mdoptimalhealthllc.com,,,yes,no_email,https://mdoptimalhealthllc.com,medspa,"semaglutide, tirzepatide",10
MDvisit Clinic Stem Cells,mdvisitstemcells.com,,,yes,no_email,https://mdvisitstemcells.com,medspa,,2
Medallus Medical Weight Loss,medallusmedicalnd.com,,,yes,no_email,https://medallusmedicalnd.com,medspa,GLP-1 weight loss peptides,3
Medical Spa Trends,medicalspatrends.com,info@medicalspatrends.com,info@medicalspatrends.com,,no_peptides,https://medicalspatrends.com/contact,medspa,,0
Medical Transformation Center,medicaltransformationcenter.com,,,yes,no_email,https://medicaltransformationcenter.com,medspa,"semaglutide, tirzepatide, ipamorelin, ghk-cu",6
Medical Weight Loss Group,medicalweightlossgroupdrmarcscheiner.com,,,,unreachable,,,,
Medispa At Choto,medispachoto.com,book@medispachoto.com,book@medispachoto.com,yes,no_peptides,https://medispachoto.com,vendor,,0
Medspa Deluxe LA,medspadeluxela.com,smakandura@gmail.com,smakandura@gmail.com; u003esmakandura@gmail.com; medspadeluxelawestcovina@gmail.com,yes,no_peptides,https://medspadeluxela.com,medspa,,0
Chattanooga Anti-aging Clinic,medspaofchattanooga.com,icare@medspaofchattanooga.com,icare@medspaofchattanooga.com,,no_peptides,https://medspaofchattanooga.com,medspa,,0
Veda Med Spa,medspaveda.com,,,yes,no_email,https://medspaveda.com,medspa,semaglutide,3
MedSpa VIP,medspavip.com,,,yes,no_email,https://medspavip.com,medspa,,2
Medworks Aesthetics,medworksaesthetics.com,,,yes,no_email,https://medworksaesthetics.com,medspa,,0
Melt Med Spa,meltcheyenne.com,,,,no_email,,vendor,,0
MeSO Medspa Newport Beach,mesospa.com,,,yes,no_email,https://mesospa.com,medspa,,0
MetaFitRx,metafitrx.com,info@metafitrx.com,info@metafitrx.com,yes,no_peptides,https://metafitrx.com,vendor,,0
"Dr. Uzma Mian, MD",mianobgynassociates.com,,,yes,no_email,https://mianobgynassociates.com,medspa,,1
Mighty Hydration Therapy,mightyhydrationtherapy.com,,,,unreachable,,,,
Milestone Aesthetics,milestone-aesthetics.com,,,yes,no_email,https://milestone-aesthetics.com,medspa,,1
Milford Med Spa,milfordmedspa.com,,,yes,no_email,https://milfordmedspa.com/contact,medspa,nad+,4
MILK Medispa,milkmedispa.com,milkmedispa@gmail.com,milkmedispa@gmail.com,yes,no_peptides,https://milkmedispa.com,medspa,,0
Mind Body Optimization,mindbodyo.com,,,yes,no_email,https://mindbodyo.com,medspa,,0
Mindful Wellness,mindfulwellnessme.com,,,yes,no_email,https://mindfulwellnessme.com,medspa,,0
Miracle Laser Clinic,miraclelasercenter.com,,,,no_email,https://miraclelasercenter.com,vendor,,0
Mobile Cryotherapy,mobile-cryotherapy.com,,,,unreachable,,,,
Modern Aesthetics Medical Spa,modernaestheticsmed.com,info@modernaestheticsmed.com,info@modernaestheticsmed.com,yes,no_peptides,https://modernaestheticsmed.com,medspa,,0
Modern Beauty Medspa,modernbeautymedspa.net,impallari@gmail.com,impallari@gmail.com,yes,already known,https://modernbeautymedspa.net,medspa,"semaglutide, glutathione",3
Momentum Health 360,momentumhealth360.com,,,yes,no_email,https://momentumhealth360.com,medspa,"semaglutide, tirzepatide, liraglutide, nad+, sermorelin, glutathione",13
Montana Gastroenterology,montanagi.com,,,,no_email,,vendor,,0
Mountain State Medical Specialties,msmswv.com,,,yes,no_email,https://msmswv.com,medspa,kpv,2
The DRIPBaR Mt. Pleasant,mt-pleasant-seaside-farms.thedripbar.com,,,,no_email,,vendor,,0
Medical Weight Loss Clinic,mwlc.com,info@mwlc.com,info@mwlc.com,yes,already known,https://mwlc.com,medspa,GLP-1 weight loss peptides,3
Renewed Health LLC,my-renewedhealth.com,info.renewedhealth@gmail.com,info.renewedhealth@gmail.com,yes,already known,https://my-renewedhealth.com,medspa,"semaglutide, tirzepatide",6
My Aesthetic Doctor,myaestheticdoctor.com,,,,unreachable,,,,
"IV Therapy in Oakland, CA",myapexmd.com,,,yes,no_email,https://myapexmd.com,medspa,,2
Chapter Aesthetic Studio,mychapter.com,,,yes,no_email,https://mychapter.com,medspa,,0
Ethos Aesthetics + Wellness,myethosspa.com,,,yes,no_email,https://myethosspa.com,medspa,,0
MyFitMed,myfitmed.com,,,yes,no_email,https://myfitmed.com,medspa,"ipamorelin, sermorelin",7
My Harmony Weight Loss,myharmonyweightloss.com,,,yes,no_email,https://myharmonyweightloss.com,medspa,"semaglutide, tirzepatide, liraglutide",11
Local Infusion,mylocalinfusion.com,hello@mylocalinfusion.com,hello@mylocalinfusion.com,,no_peptides,https://mylocalinfusion.com,medspa,,0
LUMINANCE REGENERATIVE BEAUTY & WELLNESS,myluminance.com,,,yes,no_email,https://myluminance.com,medspa,GLP-1 weight loss peptides,8
Optimized Wellness,myoptimizedwellness.com,,,yes,no_email,https://myoptimizedwellness.com,medspa,"semaglutide, tirzepatide",7
Body Stress Solutions,mysolution.healthcare,,,yes,no_email,https://mysolution.healthcare,medspa,"ipamorelin, selank, semax",7
My Youth Med Spa,myyouthmedspa.com,,,,no_email,,vendor,,0
Online Portal,na02.patientnow.com,,,,no_email,https://na02.patientnow.com,medspa,,0
NakedMD Med Spa San Jose,nakedmd.com,info@nakedmd.com,concierge@nakedmd.com; info@nakedmd.com; service@nakedmd.com,yes,no_peptides,https://nakedmd.com,vendor,,0
Naples Clinic,naples-clinic.com,,,,unreachable,,,,
The Laser Lounge Spa Naples,naples.thelaserloungespa.com,,,yes,no_email,https://naples.thelaserloungespa.com,medspa,GLP-1 weight loss peptides,6
"Nashville Hormone & Integrative Medicine, NHIMC",nashvillehormone.com,,,,no_email,,vendor,,0
Natural Hormone Replacement Clinics of Colorado,naturalhormonereplacementclinicsofcolorado.com,,,yes,no_email,https://naturalhormonereplacementclinicsofcolorado.com,medspa,,2
Luxury Body Sculpting,naturallyorganicyou.com,support@naturallyorganicyou.com,support@naturallyorganicyou.com,,no_peptides,https://naturallyorganicyou.com,vendor,,0
NatureMed Integrative Medicine,naturemedclinic.com,,,,unreachable,,,,
Naturopathic Womens Wellness,naturopathicwomenswellness.com,,,yes,no_email,https://naturopathicwomenswellness.com,medspa,,0
Weight Wise,navacenter.com,,,yes,no_email,https://navacenter.com,medspa,"semaglutide, tirzepatide, bpc-157, tb-500, thymosin alpha-1, ipamorelin",28
New England Cosmetic,necosmetic.com,info@necosmetic.com,info@necosmetic.com; drleonard@gmail.com,yes,no_peptides,https://necosmetic.com,medspa,,0
New England Hyperbaric Oxygen,nehyperbaric.com,,,yes,no_email,https://nehyperbaric.com,medspa,,0
Neu Look Med Spa & Skin Center,neulookskin.com,,,yes,no_email,https://neulookskin.com,medspa,,0
New Hope Weight Loss,newhopeweightloss.net,,,yes,no_email,https://newhopeweightloss.net,medspa,"semaglutide, tirzepatide",13
New Image Weight Loss,newimageweightloss.org,,,,unreachable,,,,
New Leaf Wellness,newleafcenters.com,,,yes,no_email,https://newleafcenters.com,medspa,GLP-1 weight loss peptides,8
NMG Aesthetics,nmgaesthetics.com,info@nmgaesthetics.com,info@nmgaesthetics.com,yes,no_peptides,https://nmgaesthetics.com,medspa,,0
NOLA Hydration Aesthetics & Wellness,nolahydration.com,hydrationstationnola@gmail.com,hydrationstationnola@gmail.com,yes,already known,https://nolahydration.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",10
No Pain All Gain Med Spa,nopainallgainspa.com,contact@nopainallgainspa.com,contact@nopainallgainspa.com,,no_peptides,https://nopainallgainspa.com,medspa,,0
Gudgel Aesthetics,normanmedspa.com,,,,no_email,https://normanmedspa.com,medspa,ghk-cu,7
Northern Grace Medical Spa,northern-grace.com,,,,no_email,https://northern-grace.com,medspa,,0
Northern Renew,northernrenew.com,info@northernrenew.com,info@northernrenew.com,yes,no_peptides,,medspa,,0
North Florida Stem Cells,northfloridastemcells.com,,,yes,no_email,https://northfloridastemcells.com,medspa,,1
North Knox Wellness,northknoxwellness.com,northknoxwellness@gmail.com,northknoxwellness@gmail.com,,no_peptides,https://northknoxwellness.com,vendor,,0
Nova Physician Wellness Center,novaphysicianwellness.com,,,yes,no_email,https://novaphysicianwellness.com,medspa,"semaglutide, liraglutide",6
Nova Wellness,novawellnessmed.com,,,,no_email,https://novawellnessmed.com,vendor,,0
Novella Infusion Stamford,novellainfusion.com,hello@novellainfusion.com,hello@novellainfusion.com,yes,no_peptides,https://novellainfusion.com,medspa,,0
Nubo Med Spa and Wellness,nubospa.com,,,yes,no_email,https://nubospa.com,medspa,,0
Alpha Hormones Miami,nulifeinstitute.com,,,yes,no_email,https://nulifeinstitute.com,medspa,GLP-1 weight loss peptides,6
Lotus Health Infusion,nursa.com,support@nursa.com,support@nursa.com; careers@nursa.com,yes,no_peptides,https://nursa.com,vendor,,0
Nutri System Weight Loss Center,nutrisystemweightlosscenter.com,,,,unreachable,,,,
Body Balance,nwabodybalance.com,,,yes,no_email,https://nwabodybalance.com,medspa,,0
Conventions Health,nwlcs.com,,,yes,no_email,https://nwlcs.com,medspa,,2
Obsidian Aesthetics,obsidianaesthetics.glossgenius.com,maria122980@gmail.com,maria122980@gmail.com,yes,no_peptides,https://obsidianaesthetics.glossgenius.com,medspa,,0
Ocean Springs Weight Loss Center,oceanspringsweightloss.com,,,yes,no_email,https://oceanspringsweightloss.com,medspa,,0
OC Health and Hormone Balance,ochealthandhormonebalance.com,dr.kevinkroes@yahoo.com,dr.kevinkroes@yahoo.com,yes,already known,https://ochealthandhormonebalance.com,medspa,"semaglutide, kpv",4
Menopause and Women's Wellness Center,ochsner.org,patientadvocate@ochsner.org,patientadvocate@ochsner.org,yes,no_peptides,https://ochsner.org,medspa,,0
"OC Wellness: Michael Grossman, MD",ocwellness.com,,,yes,no_email,https://ocwellness.com,medspa,"tirzepatide, bpc-157, tb-500, nad+, ipamorelin, sermorelin",18
Ohm Med Spa,ohmmedspa.com,drjocha@ohmmedspa.com,drjocha@ohmmedspa.com,yes,no_peptides,https://ohmmedspa.com,medspa,,0
Old City Medspa,oldcitymedspa.com,,,yes,no_email,https://oldcitymedspa.com,medspa,GLP-1 weight loss peptides,3
Omni Cosmetic,omnicosmetic.com,,,,unreachable,,,,
Onus IV Therapy + Longevity: Denver,onusiv.com,,,,no_email,https://onusiv.com,medspa,"nad+, glutathione",8
Onyx Wellness & Aesthetics,onyxwellnessct.com,%20onyxwellnessct@gmail.com,%20onyxwellnessct@gmail.com; onyxwellnessct@gmail.com,yes,no_peptides,https://onyxwellnessct.com,medspa,,0
O'Paradise Spa,oparadisebooking.com,oparadise168@yahoo.com,oparadise168@yahoo.com,yes,no_peptides,https://oparadisebooking.com,medspa,,0
Optimal Health Medical Institute,optimalhealthmedical.com,impallari@gmail.com,impallari@gmail.com,yes,already known,https://optimalhealthmedical.com,medspa,,1
Optimize U,optimizeucenters.com,,,,no_email,https://optimizeucenters.com,medspa,"semaglutide, tirzepatide, liraglutide, sermorelin, tesamorelin, pt-141",18
Optimyze Scottsdale,optimyze.me,,,,no_email,,vendor,,0
Orange Medical Spa,orangemedicalspa.com,hanna@orangemedicalspa.com,hanna@orangemedicalspa.com,yes,no_peptides,https://orangemedicalspa.com,medspa,,0
Orlando Regenerative Medicine & TRT,orlandoregenerative.com,,,,no_email,,vendor,,0
OU Beauty,oubeauty.com,,,,no_email,,vendor,,0
Ovation Wellness,ovation-wellness.com,,,yes,no_email,https://ovation-wellness.com,medspa,,2
Ovation Med Spa,ovationmedspa.com,,,,unreachable,,,,
OVME,ovme.com,help@ovme.com,help@ovme.com,yes,already known,https://ovme.com,vendor,tirzepatide,4
Palmer Skin,palmerskin.com,info@palmerskin.com,info@palmerskin.com; numen-lumen@outlook.com; michaeltaylorskin@gmail.com,yes,no_peptides,https://palmerskin.com,medspa,,0
IV Hydration & Vitamin Therapy,panaceahealthwellness.com,,,yes,no_email,https://panaceahealthwellness.com,medspa,GLP-1 weight loss peptides,3
Parker Integrative Medicine,parkerintegrativemedicine.com,,,,unreachable,,,,
Park Medspa Hillcrest,parkmedspa.com,,,,unreachable,,,,
PCH MedSpa,pchmedspa.com,,,,no_email,,vendor,,0
"IV Therapy in South Chesterfield, VA",peacefulartistryandwellness.com,,,,no_email,,vendor,,0
Peak TRT,peaktrt.com,,,,unreachable,,,,
Personal Primary Care,personalprimarycare.com,,,,no_email,,vendor,,0
Petite Clinique,petiteclinique.square.site,petitecliniquemn@gmail.com,petitecliniquemn@gmail.com,,no_peptides,https://petiteclinique.square.site,vendor,,0
Physician Modern Therapy,physicianmoderntherapy.com,,,,unreachable,,,,
Physicians Plan,physiciansplan.com,,,,no_email,https://physiciansplan.com,medspa,"semaglutide, tirzepatide, kpv",14
Piqure Aesthetics,piqurenashville.com,,,yes,no_email,https://piqurenashville.com,medspa,"semaglutide, tirzepatide",5
Planned Parenthood,plannedparenthood.org,,,yes,no_email,https://plannedparenthood.org,medspa,,0
"Cydney Brown, RN",plasticsurgeryak.com,,,yes,no_email,https://plasticsurgeryak.com,medspa,,0
Poe Holistic Health and Wellness,poeholistichealth.com,,,yes,no_email,https://poeholistichealth.com,medspa,,0
Point Loma Cosmetics,pointlomacosmetics.com,pointlomacosmetics@gmail.com,pointlomacosmetics@gmail.com,yes,no_peptides,https://pointlomacosmetics.com,medspa,,0
Polaris Medical Aesthetics,polarisaesthetics.com,,,,no_email,,vendor,,0
Pore Decisions Med Spa,poremedspa.com,katelyntcao@gmail.com,katelyntcao@gmail.com,yes,no_peptides,https://poremedspa.com,medspa,,0
Tribune Aesthetics,portraitcare.com,,,,no_email,https://portraitcare.com,medspa,GLP-1 weight loss peptides,4
Posh Skin Bar & Spa,poshskinrva.com,,,,unreachable,,,,
"Practice Health, LLC",practicehealthbham.com,,,,unreachable,,,,
Premier Skin Clinic,premierskinclinic.com,,,yes,no_email,https://premierskinclinic.com,medspa,GLP-1 weight loss peptides,4
Premier Wellness & Aesthetics Center,premierwellnessworld.com,,,yes,no_email,https://premierwellnessworld.com,medspa,,5
Prescription Aesthetic and Wellness Spa,prescriptionaestheticandwellnessspa.com,tgrx2fit@gmail.com,tgrx2fit@gmail.com,yes,already known,https://prescriptionaestheticandwellnessspa.com,medspa,semaglutide,2
Pretty Medical Spa,prettymedicalspa.com,,,yes,no_email,https://prettymedicalspa.com,medspa,,0
Pretty Please Aesthetics Med Spa,prettyplease-aesthetics.com,,,yes,no_email,https://prettyplease-aesthetics.com,medspa,,0
Primal Performance Clinic,primalperformanceclinic.com,,,,unreachable,,,,
PSI Medical Group,psimed1.com,,,yes,no_email,https://psimed1.com,medspa,glutathione,5
Psychedelic Growth,psychedelicgrowth.net,erin@psychedelicgrowth.net,erin@psychedelicgrowth.net,yes,no_peptides,https://psychedelicgrowth.net,medspa,,0
Pulse Health & Wellness,pulsehealthok.com,,,,no_email,https://pulsehealthok.com,vendor,GLP-1 weight loss peptides,2
Pure Med Spa,puremedspas.com,,,,no_email,,vendor,,0
PURE Serenity IV Hydration and Wellness,pureserenityivhydration.com,purehydrationiv@gmail.com,purehydrationiv@gmail.com,,no_peptides,https://pureserenityivhydration.com,vendor,,0
Quince Orchard Medical Center,qomc.com,,,yes,no_email,https://qomc.com,medspa,,1
Queen Women's Spa & Sauna LA,queenspala.com,info@queenspala.com,info@queenspala.com; staff.queenspala@gmail.com,yes,no_peptides,https://queenspala.com,vendor,,0
R3 Anti Aging & Medspa,r3antiaging.com,,,yes,no_email,https://r3antiaging.com,medspa,,3
Radiance Wellness,radiance-well.com,hello@radiance-well.com,hello@radiance-well.com,yes,no_peptides,https://radiance-well.com,medspa,,0
Radiance Medspa,radiancemedspaatlanta.com,,,yes,no_email,https://radiancemedspaatlanta.com,medspa,"semaglutide, tirzepatide, retatrutide, nad+, glutathione",6
Radiant Renewal,radiantrenewalaesthetics.net,radiantrenewal.aesthetics@gmail.com,radiantrenewal.aesthetics@gmail.com,yes,no_peptides,https://radiantrenewalaesthetics.net,medspa,,0
Radiant Wellness,radiantwellnesslr.com,,,yes,no_email,https://radiantwellnesslr.com,medspa,glutathione,2
Raven Mad Esthetics,raven-mad-esthetics.square.site,,,,no_email,,vendor,,0
Ravive Health & Vitality,ravivevitality.com,,,,no_email,https://ravivevitality.com,vendor,,0
Regen Medical,re-genmedical.com,,,,no_email,https://re-genmedical.com,vendor,,0
Redefine Health and Wellness,redefineoc.com,,,yes,no_email,https://redefineoc.com,medspa,glutathione,6
Red Light Kailua,redlighthealing.com,,,yes,no_email,https://redlighthealing.com,vendor,,0
Refined Aesthetics,refinemedspa.com,booknow@refinemedspa.com,booknow@refinemedspa.com,yes,no_peptides,https://refinemedspa.com,medspa,,0
Refresh MD,refreshmd.co,,,,no_email,https://refreshmd.co,medspa,,1
"RegenCen: Dr. Gustav Lo, MD",regencen.com,,,yes,no_email,https://regencen.com,medspa,"semaglutide, tirzepatide, nad+",13
Regenerate Richmond,regeneraterichmond.com,,,,no_email,,vendor,,0
Regenerative Wellness,regenwellnessca.com,info.regenwellness@gmail.com,info.regenwellness@gmail.com,yes,already known,https://regenwellnessca.com,medspa,"nad+, glutathione",6
Reinventing Medicine,reinventing-medicine.com,,,yes,no_email,https://reinventing-medicine.com,medspa,GLP-1 weight loss peptides,4
Rejuvaah & Revvived IV Hydration,rejuvaahrevvived.com,,,,unreachable,,,,
Rejuvalife Vitality Institute,rejuvalife.md,,,yes,no_email,https://rejuvalife.md,medspa,"bpc-157, tb-500, thymosin beta-4, thymosin alpha-1, ipamorelin, sermorelin",20
Rejuvaline Medspa,rejuvalinemedspa.com,,,yes,no_email,https://rejuvalinemedspa.com,medspa,,1
Rejuveme medspa,rejuvememedspa.com,,,,no_email,https://rejuvememedspa.com,medspa,,0
Rejuvenate 528 Medical Spa,rejuvenate528.com,,,,no_email,,vendor,,0
Rejuvenate MedSpa,rejuvenatecolorado.com,,,yes,no_email,https://rejuvenatecolorado.com,medspa,,0
Rejuvenate Wellness & Health Center,rejuvenatewhc.com,rejuvehw@yahoo.com,rejuvehw@yahoo.com,yes,already known,https://rejuvenatewhc.com,medspa,"bpc-157, tb-500, nad+, ipamorelin, tesamorelin, mots-c",15
Rejuvime Medical,rejuvimemedical.com,,,yes,no_email,https://rejuvimemedical.com,medspa,"semaglutide, tirzepatide, sermorelin",10
Rello Health,rellohealth.com,,,,unreachable,,,,
RemedyNow Health,remedynow.net,,,yes,no_email,https://remedynow.net,medspa,,1
Health in Her Hands,renamattinglynp.com,,,,no_email,https://renamattinglynp.com,vendor,,0
RenewFX Health and Wellness,renewfx.com,,,yes,no_email,https://renewfx.com,medspa,sermorelin,9
Biote Provider,renewmedicalwa.com,,,yes,no_email,https://renewmedicalwa.com,medspa,,1
RenewMe IV Therapy + Medspa,renewmespa.com,,,,no_email,,vendor,,0
Renew Skin Studio,renewskinstudio.com,info@renewskinstudio.com,info@renewskinstudio.com,yes,no_peptides,https://renewskinstudio.com,medspa,,0
Reno Integrative Health & Wellness,renointegrativemedicalcenter.com,,,yes,no_email,https://renointegrativemedicalcenter.com,medspa,GLP-1 weight loss peptides,2
Renuev Med Spa,renuevmedspa.com,,,,no_email,,vendor,,0
Renu Aesthetics and Wellness,renukc.com,,,yes,no_email,https://renukc.com,medspa,semaglutide,2
Beyond Beauty Medical Spa,res2.yourwebsite.life,,,,unreachable,,,,
RESET LASER CLINIC by Lavender Skincare Inc.,resetlaserclinic.com,,,,unreachable,,,,
Reset.Miboso,resetmiboso.glossgenius.com,,,,no_email,https://resetmiboso.glossgenius.com,medspa,GLP-1 weight loss peptides,2
Resplendence,resplendencemedspa.com,,,,no_email,,vendor,,0
Restore Hyper Wellness,restore.com,,,yes,no_email,https://restore.com,medspa,"semaglutide, tirzepatide, nad+, glutathione",7
Restore BHRT & Wellness,restorehealthbyscience.com,,,yes,no_email,https://restorehealthbyscience.com,medspa,,0
Revamped Wellness,revampedwellness.net,revampedwellness1@gmail.com,revampedwellness1@gmail.com,yes,already known,https://revampedwellness.net,medspa,"semaglutide, tirzepatide, bpc-157, thymosin alpha-1",10
Reverse Time Wellness INC,reversetimeinstamford.com,,,yes,no_email,https://reversetimeinstamford.com,medspa,,1
Revitalized Health,revitalized-health.com,,,yes,no_email,https://revitalized-health.com,medspa,"semaglutide, tirzepatide, bpc-157, thymosin alpha-1, sermorelin, tesamorelin",11
Revital Med Spa,revitalmedicalaesthetics.com,,,yes,no_email,https://revitalmedicalaesthetics.com,medspa,,0
RevivaMed Plastic Surgery,revivamed.com,info@revivamed.com,info@revivamed.com,yes,no_peptides,https://revivamed.com,medspa,,0
Revive Lifestyle Medicine,revivelifestylemedicine.com,,,yes,no_email,https://revivelifestylemedicine.com,medspa,"semaglutide, tirzepatide",6
Revive MD Medical Group,revivemdmedicalgroup.com,delaneyd@revivemdmedicalgroup.com,delaneyd@revivemdmedicalgroup.com,yes,no_peptides,https://revivemdmedicalgroup.com,medspa,,0
"Revive Medical Spa, LLC",revivemedicalspa.com,,,,no_email,https://revivemedicalspa.com,medspa,,0
Revive Aesthetics & Wellness,revivems.com,,,,unreachable,,,,
Revive Esthetics + Wellness,reviveskinwellness.com,,,,unreachable,,,,
Revive Wellness,revivewellnessalaska.com,,,yes,no_email,https://revivewellnessalaska.com,medspa,,0
Revive Wellness NC,revivewellnessnc.com,revivewellnessnc@outlook.com,revivewellnessnc@outlook.com,yes,already known,https://revivewellnessnc.com,medspa,"semaglutide, tirzepatide",8
REVIV Las Vegas Cosmopolitan,revivme.com,info@revivme.com,info@revivme.com; press@revivme.com; investments@revivme.com; genetics@revivme.com; u003einfo@revivme.com; u003epress@revivme.com; u003einvestments@revivme.com; u003egenetics@revivme.com,,no_us_signal,https://revivme.com,medspa,glutathione,2
